id,value
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-infra-ThreadParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-Result,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-infra-BenchmarkParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-infra-IterationParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-ResultRole,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-infra-Blackhole,100
apache.org*apache*logging*log4j*core*net*AbstractSocketManager,
apache.org*apache*logging*log4j*core*net*AbstractSocketManager.org-apache-logging-log4j-core-appender-OutputStreamManager,100
apache.org*apache*logging*log4j*core*net*AbstractSocketManager.org-apache-logging-log4j-core-Layout,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn,
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-LogEvent,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-annotation-JsonProperty,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-dataformat-xml-annotation-JacksonXmlProperty,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-databind-annotation-JsonSerialize,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-jackson-ListOfMapEntrySerializer,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-databind-annotation-JsonDeserialize,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-jackson-ListOfMapEntryDeserializer,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-ThreadContext$ContextStack,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-dataformat-xml-annotation-JacksonXmlElementWrapper,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-Level,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-Marker,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-message-Message,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-jackson-MessageSerializer,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-jackson-SimpleMessageDeserializer,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-jackson-Log4jStackTraceElementDeserializer,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-annotation-JsonIgnore,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-core-impl-ThrowableProxy,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-annotation-JsonRootName,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-dataformat-xml-annotation-JacksonXmlRootElement,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-annotation-JsonFilter,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.com-fasterxml-jackson-annotation-JsonPropertyOrder,100
apache.org*apache*logging*log4j*core*jackson*LogEventMixIn.org-apache-logging-log4j-ThreadContext,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup,
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-core-lookup-AbstractLookup,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-Logger,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-Marker,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-core-LogEvent,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-status-StatusLogger,100
apache.org*apache*logging*log4j*core*lookup*SystemPropertiesLookup.org-apache-logging-log4j-MarkerManager,100
apache.org*apache*logging*log4j*core*config*plugins*convert*TypeConverters$UriConverter,
apache.org*apache*logging*log4j*core*config*plugins*convert*TypeConverters$UriConverter.org-apache-logging-log4j-core-config-plugins-convert-TypeConverter,100
apache.org*apache*logging*log4j*core*config*plugins*convert*TypeConverters$UriConverter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.org*apache*logging*log4j*core*config*plugins*convert*TypeConverters$UriConverter.org-apache-logging-log4j-core-config-plugins-convert-TypeConverters,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration,
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-status-StatusListener,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-status-StatusConsoleListener,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-core-config-status-StatusConfiguration$Verbosity,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-Level,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-status-StatusLogger,100
apache.org*apache*logging*log4j*core*config*status*StatusConfiguration.org-apache-logging-log4j-core-util-FileUtils,100
apache.org*apache*logging*log4j*core*selector*BasicContextSelector,
apache.org*apache*logging*log4j*core*selector*BasicContextSelector.org-apache-logging-log4j-core-LoggerContext,100
apache.org*apache*logging*log4j*core*selector*BasicContextSelector.org-apache-logging-log4j-core-selector-ContextSelector,100
apache.org*apache*logging*log4j*core*selector*BasicContextSelector.org-apache-logging-log4j-core-impl-ContextAnchor,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory,
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-xml-XmlConfiguration,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-ConfigurationFactory,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-ConfigurationSource,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-Configuration,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.org*apache*logging*log4j*core*config*xml*XmlConfigurationFactory.org-apache-logging-log4j-core-config-Order,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLogbackBenchmark_jmh,
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLogbackBenchmark_jmh.org-apache-logging-log4j-perf-jmh-generated-AsyncAppenderLogbackBenchmark_jmh_B3,100
apache.org*apache*logging*log4j*Logger,
apache.org*apache*logging*log4j*Logger.org-apache-logging-log4j-Level,100
apache.org*apache*logging*log4j*Logger.org-apache-logging-log4j-Marker,100
apache.org*apache*logging*log4j*Logger.org-apache-logging-log4j-message-Message,100
apache.org*apache*logging*log4j*Logger.org-apache-logging-log4j-message-MessageFactory,100
apache.org*apache*logging*log4j*core*net*SmtpManager$FactoryData,
